Movie Name,Year of Release,Run Time in minutes,Movie Rating,Votes,Genre,Director,Stars,Description,data_extracao
Ryan's Daughter,1970,200,7.4,10356,"['Drama', ' Romance']",['David Lean'],"['Robert Mitchum', 'Trevor Howard', 'John Mills', 'Christopher Jones']","['Set', 'in', 'the', 'wake', 'of', 'the', '1916', 'Easter', 'Rising,', 'a', 'married', 'woman', 'in', 'a', 'small', 'Irish', 'village', 'has', 'an', 'affair', 'with', 'a', 'troubled', 'British', 'officer.']",2026-03-17
Macbeth,1971,140,7.4,14609,"['Drama', ' History']",['Roman Polanski'],"['Jon Finch', 'Francesca Annis', 'Martin Shaw', 'Terence Bayler']","['A', 'ruthlessly', 'ambitious', 'Scottish', 'lord', 'seizes', 'the', 'throne', 'with', 'the', 'help', 'of', 'his', 'scheming', 'wife', 'and', 'a', 'trio', 'of', 'witches.']",2026-03-17
Bring Me the Head of Alfredo Garcia,1974,112,7.4,21029,"['Action', ' Crime', ' Drama']",['Sam Peckinpah'],"['Warren Oates', 'Isela Vega', 'Robert Webber', 'Gig Young']","['An', 'American', 'barroom', 'pianist', 'and', 'his', 'prostitute', 'girlfriend', 'go', 'on', 'a', 'trip', 'through', 'the', 'Mexican', 'underworld', 'to', 'collect', 'the', 'bounty', 'on', 'the', 'head', 'of', 'a', 'dead', 'gigolo.']",2026-03-17
The American Friend,1977,128,7.4,17707,"['Crime', ' Drama', ' Mystery']",['Wim Wenders'],"['Dennis Hopper', 'Bruno Ganz', 'Lisa Kreuzer', 'Gérard Blain']","['Tom', 'Ripley,', 'who', 'deals', 'in', 'forged', 'art,', 'suggests', 'a', 'picture', 'framer', 'he', 'knows', 'would', 'make', 'a', 'good', 'hit', 'man.']",2026-03-17
The Friends of Eddie Coyle,1973,102,7.4,11715,"['Crime', ' Drama']",['Peter Yates'],"['Robert Mitchum', 'Peter Boyle', 'Richard Jordan', 'Steven Keats']","['After', 'his', 'last', 'crime', 'has', 'him', 'looking', 'at', 'a', 'long', 'prison', 'sentence', 'for', 'repeat', 'offenses,', 'a', 'low', 'level', 'Boston', 'gangster', 'decides', 'to', 'snitch', 'on', 'his', 'friends', 'to', 'avoid', 'jail', 'time.']",2026-03-17
Tristana,1970,99,7.4,12519,['Drama'],['Luis Buñuel'],"['Catherine Deneuve', 'Fernando Rey', 'Franco Nero', 'Lola Gaos']","['Shortly', 'after', 'her', ""mother's"", 'death,', 'an', 'innocent', 'and', 'youthful', 'woman', 'will', 'find', 'refuge', 'into', 'the', 'household', 'of', 'her', 'middle-aged', 'aristocratic', 'guardian,', 'who', 'will', 'submit', 'her', 'to', 'his', 'sexual', 'advances.']",2026-03-17
The Mad Adventures of Rabbi Jacob,1973,95,7.4,14273,"['Adventure', ' Comedy']",['Gérard Oury'],"['Louis de Funès', 'Miou-Miou', 'Suzy Delair', 'Marcel Dalio']","['A', 'bigoted', 'Frenchman', 'finds', 'himself', 'forced', 'to', 'impersonate', 'a', 'popular', 'rabbi', 'while', 'on', 'the', 'run', 'from', 'a', 'group', 'of', 'assassins', '-', 'and', 'the', 'police.']",2026-03-17
Bed & Board,1970,97,7.4,10286,"['Comedy', ' Drama', ' Romance']",['François Truffaut'],"['Jean-Pierre Léaud', 'Claude Jade', 'Hiroko Berghauer', 'Barbara Laage']","['Antoine', 'Doinel', 'works', 'dying', 'flowers', 'in', 'the', 'courtyard', 'outside', 'his', 'apartment.', 'He', 'is', 'married', 'to', 'Christine,', 'who', 'is', 'pregnant.', 'He', 'has', 'an', 'affair', 'with', 'a', 'Japanese', 'woman,', 'jeopardising', 'his', 'marriage.']",2026-03-17
Suspiria,1977,92,7.3,100861,['Horror'],['Dario Argento'],"['Jessica Harper', 'Stefania Casini', 'Flavio Bucci', 'Miguel Bosé']","['An', 'American', 'newcomer', 'to', 'a', 'prestigious', 'German', 'ballet', 'academy', 'comes', 'to', 'realize', 'that', 'the', 'school', 'is', 'a', 'front', 'for', 'something', 'sinister', 'amid', 'a', 'series', 'of', 'grisly', 'murders.']",2026-03-17
Eraserhead,1977,89,7.3,123515,"['Fantasy', ' Horror']",['David Lynch'],"['Jack Nance', 'Charlotte Stewart', 'Allen Joseph', 'Jeanne Bates']","['Henry', 'Spencer', 'tries', 'to', 'survive', 'his', 'industrial', 'environment,', 'his', 'angry', 'girlfriend,', 'and', 'the', 'unbearable', 'screams', 'of', 'his', 'newly', 'born', 'mutant', 'child.']",2026-03-17
The Bad News Bears,1976,102,7.3,24346,"['Comedy', ' Drama', ' Family']",['Michael Ritchie'],"['Walter Matthau', ""Tatum O'Neal"", 'Vic Morrow', 'Joyce Van Patten']","['An', 'aging,', 'down-on-his-luck', 'ex-minor', 'leaguer', 'coaches', 'a', 'team', 'of', 'misfits', 'in', 'an', 'ultra-competitive', 'California', 'little', 'league.']",2026-03-17
Slap Shot,1977,123,7.3,40258,"['Comedy', ' Drama', ' Sport']",['George Roy Hill'],"['Paul Newman', 'Michael Ontkean', 'Strother Martin', 'Jennifer Warren']","['A', 'failing', 'ice', 'hockey', 'team', 'finds', 'success', 'with', 'outrageously', 'violent', 'hockey', 'goonery.']",2026-03-17
Assault on Precinct 13,1976,91,7.3,53803,"['Action', ' Crime', ' Thriller']",['John Carpenter'],"['Austin Stoker', 'Darwin Joston', 'Laurie Zimmer', 'Martin West']","['A', 'Highway', 'Patrol', 'Officer,', 'two', 'criminals', 'and', 'a', 'station', 'secretary', 'defend', 'a', 'defunct', 'Los', 'Angeles', 'precinct', 'office', 'against', 'a', 'siege', 'by', 'a', 'bloodthirsty', 'street', 'gang.']",2026-03-17
Get Carter,1971,112,7.3,35814,"['Action', ' Crime', ' Thriller']",['Mike Hodges'],"['Michael Caine', 'Ian Hendry', 'Britt Ekland', 'John Osborne']","['When', 'his', 'brother', 'dies', 'under', 'mysterious', 'circumstances', 'in', 'a', 'car', 'accident,', 'London', 'gangster', 'Jack', 'Carter', 'travels', 'to', 'Newcastle', 'to', 'investigate.']",2026-03-17
House,1977,88,7.3,31599,"['Comedy', ' Horror']",['Nobuhiko Ôbayashi'],"['Kimiko Ikegami', 'Miki Jinbo', 'Kumiko Ôba', 'Ai Matsubara']","['A', 'schoolgirl', 'and', 'six', 'of', 'her', 'classmates', 'travel', 'to', 'her', ""aunt's"", 'country', 'home,', 'which', 'turns', 'out', 'to', 'be', 'haunted.']",2026-03-17
Rocky II,1979,119,7.3,225398,"['Drama', ' Sport']",['Sylvester Stallone'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers']","['Rocky', 'struggles', 'in', 'family', 'life', 'after', 'his', 'bout', 'with', 'Apollo', 'Creed,', 'while', 'the', 'embarrassed', 'champ', 'insistently', 'goads', 'him', 'to', 'accept', 'a', 'challenge', 'for', 'a', 'rematch.']",2026-03-17
Phantom of the Paradise,1974,91,7.3,21255,"['Comedy', ' Drama', ' Fantasy']",['Brian De Palma'],"['Paul Williams', 'William Finley', 'Jessica Harper', 'Gerrit Graham']","['A', 'disfigured', 'composer', 'sells', 'his', 'soul', 'for', 'the', 'woman', 'he', 'loves', 'so', 'that', 'she', 'will', 'perform', 'his', 'music.', 'However,', 'an', 'evil', 'record', 'tycoon', 'betrays', 'him', 'and', 'steals', 'his', 'music', 'to', 'open', 'his', 'rock', 'palace,', 'The', 'Paradise.']",2026-03-17
Jesus Christ Superstar,1973,106,7.3,28770,"['Drama', ' History', ' Musical']",['Norman Jewison'],"['Ted Neeley', 'Carl Anderson', 'Yvonne Elliman', 'Barry Dennen']","['Film', 'version', 'of', 'the', 'musical', 'stage', 'play,', 'presenting', 'the', 'last', 'few', 'weeks', 'of', ""Christ's"", 'life', 'told', 'in', 'an', 'anachronistic', 'manner.']",2026-03-17
Murder by Death,1976,95,7.3,40355,"['Comedy', ' Crime', ' Mystery']",['Robert Moore'],"['Peter Falk', 'Alec Guinness', 'Peter Sellers', 'Eileen Brennan']","['Five', 'famous', 'literary', 'detective', 'characters', 'and', 'their', 'sidekicks', 'are', 'invited', 'to', 'a', 'bizarre', 'mansion', 'to', 'solve', 'an', 'even', 'stranger', 'mystery.']",2026-03-17
Alice Doesn't Live Here Anymore,1974,112,7.3,25883,"['Drama', ' Romance']",['Martin Scorsese'],"['Ellen Burstyn', 'Kris Kristofferson', 'Mia Bendixsen', 'Alfred Lutter III']","['A', 'recently', 'widowed', 'woman', 'is', 'on', 'the', 'road', 'with', 'her', 'precocious', 'young', 'son,', 'determined', 'to', 'make', 'a', 'new', 'life', 'for', 'herself', 'as', 'a', 'singer.']",2026-03-17
The Getaway,1972,123,7.3,34787,"['Action', ' Crime', ' Thriller']",['Sam Peckinpah'],"['Steve McQueen', 'Ali MacGraw', 'Ben Johnson', 'Sally Struthers']","['A', 'recently-released', 'ex-con', 'and', 'his', 'loyal', 'wife', 'go', 'on', 'the', 'run', 'after', 'a', 'heist', 'goes', 'awry.']",2026-03-17
My Name Is Nobody,1973,116,7.3,28717,"['Comedy', ' Drama', ' Western']",['Tonino Valerii'],"['Terence Hill', 'Henry Fonda', 'Jean Martin', 'R.G. Armstrong']","['A', 'young,', 'easy-going', 'gunman', 'worships', 'and', 'competes', 'with', 'a', 'famed', 'gunfighter,', 'insisting', 'that', 'he', 'must', 'face', 'down', 'a', 'gang', 'of', '150', 'outlaws', 'before', 'he', 'can', 'retire.']",2026-03-17
Tess,1979,186,7.3,17743,"['Drama', ' Romance']",['Roman Polanski'],"['Nastassja Kinski', 'Peter Firth', 'Leigh Lawson', 'John Collin']","['A', 'strong-willed', 'young', 'peasant', 'girl', 'attracts', 'the', 'affection', 'of', 'two', 'men.']",2026-03-17
The Wanderers,1979,112,7.3,12061,"['Crime', ' Drama', ' Romance']",['Philip Kaufman'],"['Ken Wahl', 'Karen Allen', 'John Friedrich', 'Toni Kalem']","['The', 'Wanderers', 'is', 'a', 'teenage,', 'Italian', 'gang', 'in', 'Bronx,', 'NYC,', '1963.', 'They', 'have', 'their', 'confrontations', 'with', 'other', 'gangs.', 'Drugs', 'and', 'weapons', 'are', 'uncool.', 'Adult', 'life', 'awaits', 'them.']",2026-03-17
Coming Home,1978,127,7.3,14428,"['Drama', ' Romance', ' War']",['Hal Ashby'],"['Jane Fonda', 'Jon Voight', 'Bruce Dern', 'Penelope Milford']","['In', '1968', 'California,', 'a', 'woman', 'whose', 'husband', 'is', 'a', 'Marine', 'officer', 'fighting', 'in', 'Vietnam', 'falls', 'in', 'love', 'with', 'a', 'former', 'high', 'school', 'classmate', 'who', 'suffered', 'a', 'paralyzing', 'combat', 'injury', 'in', 'the', 'war.']",2026-03-17
The Killing of a Chinese Bookie,1976,135,7.3,14205,"['Crime', ' Drama', ' Thriller']",['John Cassavetes'],"['Ben Gazzara', 'Timothy Carey', 'Seymour Cassel', 'Robert Phillips']","['A', 'proud', 'strip', 'club', 'owner', 'is', 'forced', 'to', 'come', 'to', 'terms', 'with', 'himself', 'as', 'a', 'man', 'when', 'his', 'gambling', 'addiction', 'gets', 'him', 'in', 'hot', 'water', 'with', 'the', 'mob,', 'who', 'offer', 'him', 'only', 'one', 'alternative.']",2026-03-17
Fat City,1972,96,7.3,10035,"['Drama', ' Sport']",['John Huston'],"['Stacy Keach', 'Jeff Bridges', 'Susan Tyrrell', 'Candy Clark']","['Two', 'men,', 'working', 'as', 'professional', 'boxers,', 'come', 'to', 'blows', 'when', 'their', 'careers', 'each', 'begin', 'to', 'take', 'different', 'directions.']",2026-03-17
Interiors,1978,92,7.3,20526,['Drama'],['Woody Allen'],"['Diane Keaton', 'Geraldine Page', 'Kristin Griffith', 'Mary Beth Hurt']","['Three', 'sisters', 'find', 'their', 'lives', 'spinning', 'out', 'of', 'control', 'in', 'the', 'wake', 'of', 'their', ""parents'"", 'sudden,', 'unexpected', 'divorce.']",2026-03-17
Norma Rae,1979,114,7.3,12490,['Drama'],['Martin Ritt'],"['Sally Field', 'Beau Bridges', 'Ron Leibman', 'Pat Hingle']","['A', 'young', 'single', 'mother', 'and', 'textile', 'worker', 'agrees', 'to', 'help', 'unionize', 'her', 'mill', 'despite', 'the', 'problems', 'and', 'dangers', 'involved.']",2026-03-17
Roma,1972,120,7.3,13514,"['Comedy', ' Drama']",['Federico Fellini'],"['Britta Barnes', 'Peter Gonzales Falcon', 'Fiona Florence', 'Pia De Doses']","['A', 'fluid,', 'unconnected', 'and', 'sometimes', 'chaotic', 'procession', 'of', 'scenes', 'detailing', 'the', 'various', 'people', 'and', 'events', 'of', 'life', 'in', ""Italy's"", 'capital,', 'most', 'of', 'it', 'based', 'on', 'director', 'Federico', ""Fellini's"", 'life.']",2026-03-17
The Front Page,1974,105,7.3,14591,"['Comedy', ' Drama', ' Romance']",['Billy Wilder'],"['Jack Lemmon', 'Walter Matthau', 'Susan Sarandon', 'Vincent Gardenia']","['A', 'ruthless', 'editor', 'tries', 'to', 'get', 'his', 'top', 'reporter', 'to', 'cover', 'one', 'more', 'crime', 'story', 'before', 'retirement.']",2026-03-17
"Watch Out, We're Mad",1974,102,7.3,13478,"['Action', ' Comedy']",['Marcello Fondato'],"['Terence Hill', 'Bud Spencer', 'John Sharp', 'Patty Shepard']","['After', 'a', 'tied', 'first', 'place', 'in', 'a', 'local', 'stunt', 'race,', 'two', 'drivers', 'start', 'a', 'contest', 'to', 'decide', 'which', 'of', 'them', 'will', 'own', 'the', 'prize,', 'a', 'dune', 'buggy.', 'But', 'when', 'a', 'mobster', 'destroys', 'the', 'car,', 'they', 'are', 'determined', 'to', 'get', 'it', 'back.']",2026-03-17
Snake in the Eagle's Shadow,1978,90,7.3,12553,"['Action', ' Comedy']",['Woo-Ping Yuen'],"['Jackie Chan', 'Siu-Tin Yuen', 'Jeong-lee Hwang', 'Dean Shek']","['An', 'orphan', 'who', 'has', 'been', 'raised', 'at', 'a', 'kung', 'fu', 'school,', 'where', 'he', 'is', 'treated', 'as', 'little', 'more', 'than', 'a', 'dogsbody', 'and', 'practice', 'target', 'for', 'the', 'students,', 'has', 'a', 'life-changing', 'experience', 'after', 'helping', 'an', 'old', 'peripatetic', 'beggar.']",2026-03-17
Grease,1978,110,7.2,292122,"['Comedy', ' Musical', ' Romance']",['Randal Kleiser'],"['John Travolta', 'Olivia Newton-John', 'Stockard Channing', 'Jeff Conaway']","['Good', 'girl', 'Sandy', 'Olsson', 'and', 'greaser', 'Danny', 'Zuko', 'fell', 'in', 'love', 'over', 'the', 'summer.', 'When', 'they', 'unexpectedly', 'discover', ""they're"", 'now', 'in', 'the', 'same', 'high', 'school,', 'will', 'they', 'be', 'able', 'to', 'rekindle', 'their', 'romance?']",2026-03-17
Murder on the Orient Express,1974,128,7.2,66531,"['Crime', ' Drama', ' Mystery']",['Sidney Lumet'],"['Albert Finney', 'Lauren Bacall', 'Ingrid Bergman', 'Sean Connery']","['In', 'December', '1935,', 'when', 'his', 'transcontinental', 'luxury', 'train', 'is', 'stranded', 'by', 'deep', 'snow,', 'detective', 'Hercule', 'Poirot', 'is', 'called', 'on', 'to', 'solve', 'a', 'murder', 'that', 'occurred', 'in', 'his', 'car', 'the', 'night', 'before,', 'with', 'a', 'multitude', 'of', 'suspects.']",2026-03-17
Death on the Nile,1978,140,7.2,38066,"['Crime', ' Drama', ' Mystery']",['John Guillermin'],"['Peter Ustinov', 'Mia Farrow', 'Simon MacCorkindale', 'Jane Birkin']","['As', 'Hercule', 'Poirot', 'enjoys', 'a', 'luxurious', 'cruise', 'down', 'the', 'Nile,', 'a', 'newlywed', 'heiress', 'is', 'found', 'murdered', 'on', 'board.', 'Can', 'Poirot', 'identify', 'the', 'killer', 'before', 'the', 'ship', 'reaches', 'the', 'end', 'of', 'its', 'journey?']",2026-03-17
Mean Streets,1973,112,7.2,115525,"['Crime', ' Drama', ' Thriller']",['Martin Scorsese'],"['Robert De Niro', 'Harvey Keitel', 'David Proval', 'Amy Robinson']","['A', 'small-time', 'hood', 'tries', 'to', 'keep', 'the', 'peace', 'between', 'his', 'friend', 'Johnny', 'and', ""Johnny's"", 'creditors.']",2026-03-17
The Andromeda Strain,1971,131,7.2,39427,"['Mystery', ' Sci-Fi', ' Thriller']",['Robert Wise'],"['James Olson', 'Arthur Hill', 'David Wayne', 'Kate Reid']","['A', 'team', 'of', 'top', 'scientists', 'work', 'feverishly', 'in', 'a', 'secret,', 'state-of-the-art', 'laboratory', 'to', 'discover', 'what', 'has', 'killed', 'the', 'citizens', 'of', 'a', 'small', 'town', 'and', 'learn', 'how', 'this', 'deadly', 'contagion', 'can', 'be', 'stopped.']",2026-03-17
Two-Lane Blacktop,1971,102,7.2,13157,['Drama'],['Monte Hellman'],"['James Taylor', 'Warren Oates', 'Laurie Bird', 'Dennis Wilson']","['While', 'drag-racing', 'through', 'the', 'American', 'Southwest', 'in', 'a', 'Chevrolet', '150,', 'a', 'driver', 'and', 'his', 'mechanic', 'cross', 'paths', 'with', 'an', 'enigmatic', 'hitchhiker', 'and', 'the', 'tall', 'tale-spinning', 'driver', 'of', 'a', 'GTO.']",2026-03-17
Vanishing Point,1971,99,7.2,29985,"['Action', ' Crime', ' Thriller']",['Richard C. Sarafian'],"['Barry Newman', 'Cleavon Little', 'Charlotte Rampling', 'Dean Jagger']","['During', 'the', '1970s,', 'car', 'delivery', 'driver', 'Kowalski', 'delivers', 'hot', 'rods', 'in', 'record', 'time', 'but', 'always', 'runs', 'into', 'trouble.']",2026-03-17
The Way of the Dragon,1972,90,7.2,39832,"['Action', ' Adventure', ' Comedy']",['Bruce Lee'],"['Bruce Lee', 'Chuck Norris', 'Nora Miao', 'Ping-Ou Wei']","['A', 'man', 'visits', 'his', 'relatives', 'at', 'their', 'restaurant', 'in', 'Italy', 'and', 'has', 'to', 'help', 'them', 'defend', 'against', 'brutal', 'gangsters', 'harassing', 'them.']",2026-03-17
Magnum Force,1973,124,7.2,65145,"['Action', ' Crime', ' Mystery']",['Ted Post'],"['Clint Eastwood', 'Hal Holbrook', 'Mitchell Ryan', 'David Soul']","['Inspector', '""Dirty""', 'Harry', 'Callahan', 'pursues', 'a', 'conspiracy', 'of', 'vigilante', 'cops,', 'who', 'are', 'not', 'above', 'going', 'beyond', 'the', 'law', 'to', 'kill', 'San', ""Francisco's"", 'undesirables.']",2026-03-17
Fist of Fury,1972,107,7.2,32725,"['Action', ' Drama', ' Romance']",['Wei Lo'],"['Bruce Lee', 'Nora Miao', 'James Tien', 'Maria Yi']","['A', 'young', 'man', 'seeks', 'vengence', 'for', 'the', 'death', 'of', 'his', 'teacher.']",2026-03-17
Waterloo,1970,123,7.2,11513,"['Action', ' Biography', ' Drama']",['Sergey Bondarchuk'],"['Rod Steiger', 'Christopher Plummer', 'Orson Welles', 'Jack Hawkins']","['Facing', 'the', 'decline', 'of', 'everything', 'he', 'has', 'worked', 'to', 'obtain,', 'conqueror', 'Napoleon', 'Bonaparte', 'and', 'his', 'army', 'confront', 'the', 'British', 'at', 'the', 'Battle', 'of', 'Waterloo.']",2026-03-17
Hard Times,1975,93,7.2,11669,"['Crime', ' Drama', ' Sport']",['Walter Hill'],"['Charles Bronson', 'James Coburn', 'Jill Ireland', 'Strother Martin']","['The', 'adventures', 'of', 'a', 'drifter', 'turned', 'illegal', 'prize-fighter', 'during', 'the', 'Depression', 'Era', 'in', 'New', 'Orleans.']",2026-03-17
The Beguiled,1971,105,7.2,18591,"['Drama', ' Thriller', ' War']",['Don Siegel'],"['Clint Eastwood', 'Geraldine Page', 'Elizabeth Hartman', 'Jo Ann Harris']","['While', 'recuperating', 'in', 'a', 'Confederate', ""girls'"", 'boarding', 'school,', 'a', 'Union', 'soldier', 'cons', 'his', 'way', 'into', 'each', 'of', 'the', 'lonely', ""women's"", 'hearts,', 'causing', 'them', 'to', 'turn', 'on', 'each', 'other,', 'and', 'eventually,', 'on', 'him.']",2026-03-17
El Topo,1970,125,7.2,30748,"['Drama', ' Western']",['Alejandro Jodorowsky'],"['Alejandro Jodorowsky', 'Brontis Jodorowsky', 'José Legarreta', 'Alfonso Arau']","['A', 'mysterious', 'black-clad', 'gunfighter', 'wanders', 'a', 'mystical', 'Western', 'landscape', 'encountering', 'multiple', 'bizarre', 'characters.']",2026-03-17
Quadrophenia,1979,120,7.2,20242,"['Drama', ' Music']",['Franc Roddam'],"['Phil Daniels', 'Leslie Ash', 'Phil Davis', 'Mark Wingett']","['Jimmy', 'Cooper', 'loathes', 'his', 'job', 'and', 'his', 'parents.', 'He', 'seeks', 'solace', 'with', 'his', 'mod', 'clique,', 'scooter', 'riding,', 'and', 'drugs,', 'only', 'to', 'be', 'disappointed.']",2026-03-17
Pat Garrett & Billy the Kid,1973,122,7.2,20615,"['Biography', ' Drama', ' Western']",['Sam Peckinpah'],"['James Coburn', 'Kris Kristofferson', 'Richard Jaeckel', 'Katy Jurado']","['Pat', 'Garrett', 'is', 'hired', 'as', 'a', 'lawman', 'on', 'behalf', 'of', 'a', 'group', 'of', 'wealthy', 'New', 'Mexico', 'cattle', 'barons', 'to', 'bring', 'down', 'his', 'old', 'friend', 'Billy', 'the', 'Kid.']",2026-03-17
The Pink Panther Strikes Again,1976,103,7.2,31265,"['Comedy', ' Crime']",['Blake Edwards'],"['Peter Sellers', 'Herbert Lom', 'Lesley-Anne Down', 'Burt Kwouk']","['After', 'escaping', 'from', 'an', 'insane', 'asylum,', 'the', 'bonkers', 'Charles', 'Dreyfus', 'sends', '26', 'assassins', 'on', 'the', 'trail', 'of', 'the', 'forever', 'bumbling', 'Inspector', 'Clouseau.']",2026-03-17
Scarecrow,1973,112,7.2,18706,['Drama'],['Jerry Schatzberg'],"['Gene Hackman', 'Al Pacino', 'Dorothy Tristan', 'Ann Wedgeworth']","['An', 'ex-con', 'drifter', 'with', 'a', 'penchant', 'for', 'brawling', 'is', 'amused', 'by', 'a', 'homeless', 'ex-sailor,', 'so', 'they', 'partner', 'up', 'as', 'they', 'head', 'east', 'together.']",2026-03-17
Avanti!,1972,144,7.2,11334,"['Comedy', ' Romance']",['Billy Wilder'],"['Jack Lemmon', 'Juliet Mills', 'Clive Revill', 'Edward Andrews']","['A', 'successful', 'businessman', 'goes', 'to', 'Italy', 'to', 'arrange', 'for', 'the', 'return', 'of', 'his', 'tycoon', ""father's"", 'body--and', 'discovers', 'that', 'Dad', 'died', 'with', 'his', 'long-time', 'mistress.']",2026-03-17
La Cage aux Folles,1978,97,7.2,11602,['Comedy'],['Édouard Molinaro'],"['Ugo Tognazzi', 'Michel Serrault', 'Claire Maurier', 'Rémi Laurent']","['The', 'manager', 'of', 'a', 'Saint-Tropez', 'nightclub', 'featuring', 'drag', 'entertainment,', 'and', 'his', 'star', 'attraction,', 'are', 'a', 'gay', 'couple.', 'Madness', 'ensues', 'when', 'his', 'straight', 'son', 'brings', 'home', 'a', 'fiancée', 'and', 'her', 'ultra-conservative', 'parents', 'to', 'meet', 'them.']",2026-03-17
Trinity Is Still My Name,1971,117,7.2,16933,"['Comedy', ' Western']",['Enzo Barboni'],"['Terence Hill', 'Bud Spencer', 'Yanti Somer', 'Enzo Tarascio']","['Bambino', 'tries', 'to', 'teach', 'his', 'brother', 'Trinity', 'how', 'to', 'become', 'an', 'outlaw,', 'but', 'the', 'two', 'wind', 'up', 'saving', 'a', 'pioneer', 'family', 'and', 'breaking', 'up', 'an', 'arms', 'ring', 'instead.']",2026-03-17
The Ballad of Cable Hogue,1970,121,7.2,10325,"['Comedy', ' Drama', ' Romance']",['Sam Peckinpah'],"['Jason Robards', 'Stella Stevens', 'David Warner', 'Strother Martin']","['A', 'hobo', 'accidentally', 'stumbles', 'onto', 'a', 'water', 'spring,', 'and', 'creates', 'a', 'profitable', 'way', 'station', 'in', 'the', 'middle', 'of', 'the', 'desert.']",2026-03-17
The Yakuza,1974,112,7.2,10054,"['Action', ' Crime', ' Drama']",['Sydney Pollack'],"['Robert Mitchum', 'Ken Takakura', 'Brian Keith', 'Herb Edelman']","['American', 'private-eye', 'Harry', 'Kilmer', 'returns', 'to', 'Japan', 'to', 'rescue', 'a', ""friend's"", 'kidnapped', 'daughter', 'from', 'the', 'clutches', 'of', 'the', 'Yakuza.']",2026-03-17
The Wing or The Thigh?,1976,104,7.2,11964,"['Comedy', ' Family']",['Claude Zidi'],"['Louis de Funès', 'Coluche', 'Ann Zacharias', 'Julien Guiomar']","['Charles', 'Duchemin,', 'a', 'well-known', 'gourmet', 'and', 'the', 'publisher', 'of', 'a', 'famous', 'restaurant', 'guide,', 'is', 'waging', 'a', 'war', 'against', 'fast-food', 'entrepreneur', 'Tricatel', 'to', 'save', 'the', 'French', 'art', 'of', 'cooking.', 'After', '...', 'See', 'full', 'summary', '»']",2026-03-17
The Jerk,1979,94,7.1,62436,['Comedy'],['Carl Reiner'],"['Steve Martin', 'Bernadette Peters', 'Catlin Adams', 'Mabel King']","['A', 'simpleminded,', 'sheltered', 'country', 'boy', 'suddenly', 'decides', 'to', 'leave', 'his', 'family', 'home', 'to', 'experience', 'life', 'in', 'the', 'big', 'city,', 'where', 'his', 'naivete', 'is', 'both', 'his', 'best', 'friend', 'and', 'his', 'worst', 'enemy.']",2026-03-17
The Longest Yard,1974,121,7.1,20836,"['Comedy', ' Crime', ' Drama']",['Robert Aldrich'],"['Burt Reynolds', 'Eddie Albert', 'Ed Lauter', 'Michael Conrad']","['A', 'sadistic', 'warden', 'asks', 'a', 'former', 'pro', 'quarterback,', 'now', 'serving', 'time', 'in', 'his', 'prison,', 'to', 'put', 'together', 'a', 'team', 'of', 'inmates', 'to', 'take', 'on', '(and', 'get', 'pummeled', 'by)', 'the', 'guards.']",2026-03-17
The Poseidon Adventure,1972,117,7.1,47955,"['Action', ' Adventure', ' Drama']",['Ronald Neame'],"['Gene Hackman', 'Ernest Borgnine', 'Shelley Winters', 'Red Buttons']","['A', 'group', 'of', 'passengers', 'must', 'embark', 'on', 'a', 'harrowing', 'struggle', 'for', 'survival', 'after', 'a', 'rogue', 'wave', 'capsizes', 'their', 'cruise', 'ship', 'at', 'sea.']",2026-03-17
Don't Look Now,1973,110,7.1,60028,"['Drama', ' Horror', ' Mystery']",['Nicolas Roeg'],"['Julie Christie', 'Donald Sutherland', 'Hilary Mason', 'Clelia Matania']","['A', 'married', 'couple', 'grieving', 'the', 'recent', 'death', 'of', 'their', 'young', 'daughter', 'are', 'in', 'Venice', 'when', 'they', 'encounter', 'two', 'elderly', 'sisters,', 'one', 'of', 'whom', 'is', 'psychic', 'and', 'brings', 'a', 'warning', 'from', 'beyond.']",2026-03-17
Klute,1971,114,7.1,28635,"['Crime', ' Mystery', ' Thriller']",['Alan J. Pakula'],"['Jane Fonda', 'Donald Sutherland', 'Charles Cioffi', 'Roy Scheider']","['A', 'small-town', 'detective', 'searching', 'for', 'a', 'missing', 'man', 'has', 'only', 'one', 'lead:', 'a', 'connection', 'with', 'a', 'New', 'York', 'prostitute.']",2026-03-17
The AristoCats,1970,78,7.1,111163,"['Animation', ' Adventure', ' Comedy']",['Wolfgang Reitherman'],"['Phil Harris', 'Eva Gabor', 'Sterling Holloway', 'Scatman Crothers']","['With', 'the', 'help', 'of', 'a', 'smooth', 'talking', 'tomcat,', 'a', 'family', 'of', 'Parisian', 'felines', 'set', 'to', 'inherit', 'a', 'fortune', 'from', 'their', 'owner', 'try', 'to', 'make', 'it', 'back', 'home', 'after', 'a', 'jealous', 'butler', 'kidnaps', 'them', 'and', 'leaves', 'them', 'in', 'the', 'country.']",2026-03-17
Black Christmas,1974,98,7.1,45186,"['Horror', ' Mystery', ' Thriller']",['Bob Clark'],"['Olivia Hussey', 'Keir Dullea', 'Margot Kidder', 'John Saxon']","['During', 'their', 'Christmas', 'break,', 'a', 'group', 'of', 'sorority', 'girls', 'are', 'stalked', 'by', 'a', 'stranger.']",2026-03-17
